reactant_A,reactant_B,label_str,label_int,identifier
[NH3]C(C)C(F)(F)F,FC(F)(F)S(=O)(=O)[O],salt,1,HAVYEL
Cc1ccc(cc1)S(=O)(=O)Nc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,C1OCC=C1,cocrystal,2,HAWBIQ
CC(C)[N]1=CN(CC(=O)c2ccc3ccc4cccc5ccc2c3c45)C=C1,F[P](F)(F)(F)(F)F,salt,1,HAWGAR
COc1ccccc1,Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C,cocrystal,2,HAWLAV
O=N(=O)[O],CCNc1cc2OC3=CC(=[NH]CC)C(=CC3=C(c3ccccc3C(=O)NCCNC(=O)CNC(=O)c3ccccc3)c2cc1C)C,solvate,4,HAWLAW
Clc1ccccc1,Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C,cocrystal,2,HAWLEZ
CC[N](CC)(CC)CC,C[N](C)=C1C=CC(C=C1)=C([S])[S],salt,1,HAWLUM
Cc1cccc(C)c1,Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C,cocrystal,2,HAWLUP
[NH3]O,O=N(=O)C(=C1ON=C([N]1)C1=NON=C1N=NC1=NON=C1C1=NOC([N]1)=C(N(=O)=O)N(=O)=O)N(=O)=O,salt,1,HAWWOV
[NH4],NC1=NON=C1C1=NOC([N]1)=C(N(=O)=O)N(=O)=O,hydrate,3,HAWWUB
O=N(=O)[O],OCC[NH](CCO)CCO,salt,1,HAWYIN
Cc1cc(C)c(O)c(C[NH](CCO)Cc2cc(C)cc(C)c2O)c1,O=N(=O)[O],salt,1,HAXGOG
OO,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,cocrystal,2,HAXHOH
OC1=C([O])C(=O)C1=O,CN1C(=O)N(C)C2=C([NH]=CN2)C1=O,hydrate,3,HAXKUQ
COP(=O)(C[NH2]C(C)(C)C)OC1CC(C)CCC1C(C)C,O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,salt,1,HAXPUR
O=C([O])c1cccc(n1)C(=O)[O],[NH3]C(N)=NCCN=C([NH3])N,hydrate,3,HAXQED
O=P1([O])OP(=O)([O])OP(=O)([O])OP(=O)([O])O1,[NH3]c1ccc(Cl)cc1,salt,1,HAXQON
O=N(=O)[O],Clc1cccc(N2CC[NH](CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,salt,1,HAXQUU
COP(=O)([S])OC1CC(C)CCC1C(C)C,[NH2](C1CCCCC1)C1CCCCC1,solvate,4,HAXRAZ
[NH3]C1CCCC1,O=C([O])C=Cc1ccccc1,salt,1,HAXTOR
O=C([O])C=Cc1ccccc1,[NH3]C1CCCCC1,salt,1,HAXTUX
O=C([O])C=Cc1ccccc1,[NH3]C1CCCCCC1,salt,1,HAXVAF
CC1=C(Cl)C(N(=O)=O)C(C)(O)C(=O)C1(C)N(=O)=O,CC1(O)C(=O)C(C)(C=C(Cl)C1(C)N(=O)=O)N(=O)=O,cocrystal,2,HAXVEH
[NH3]C1CCCCCCC1,O=C([O])C=Cc1ccccc1,salt,1,HAXVIN
[NH3]C1CCCCCCCCCCC1,O=C([O])C=Cc1ccccc1,salt,1,HAXVOT
[NH3]CCC(=O)NC(CC1=CNC=[NH]1)C(=O)[O],OC(=O)C=CC(=O)[O],hydrate,3,HAXXAI
[NH3]CCC(=O)NC(CC1=CNC=[NH]1)C(=O)[O],Oc1ccccc1C(=O)[O],hydrate,3,HAXXEM
[NH3]CCC(=O)NC(CC1=CNC=[NH]1)C(=O)[O],OC(=O)CCCC(=O)[O],salt,1,HAXXIQ
OC(=O)C=CC(=O)[O],[NH3]CCC(=O)NC(CC1=CNC=[NH]1)C(=O)[O],hydrate,3,HAXXOW
[NH3]CCC(=O)NC(CC1=CNC=[NH]1)C(=O)[O],OC(=O)CCC(=O)[O],hydrate,3,HAXXUC
[NH3]CCC(=O)NC(CC1=C[NH]=CN1)C(=O)[O],OC(=O)CCCCCCCC(=O)[O],salt,1,HAXYAJ
O=[Cl](=O)(=O)[O],[NH2]1CCOCCNCc2ccccc2NCCNc2ccccc2C1,salt,1,HAXYEK
[NH3]CCC(=O)NC(CC1=CNC=[NH]1)C(=O)[O],OCC(=O)[O],salt,1,HAXYEN
Oc1ccccc1O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,cocrystal,2,HAYBAO
N#Cc1ccc(C[n]2ccc(cc2)c2cc[n](Cc3ccc(cc3)C#N)cc2)cc1,OC(=O)c1cc(C(=O)[O])c(cc1C(=O)[O])C(O)=O,hydrate,3,HAYBIW
F[P](F)(F)(F)(F)F,CCN1C=C[N](=C1)C,salt,1,HAYBUE
O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,c1ccc(cc1)C#CC(C#Cc1ccccc1)=C(C#Cc1ccccc1)C#Cc1ccccc1,cocrystal,2,HAYCOZ
O=N(=O)c1ccc2c(c1)C(=C(C#N)C#N)c1cc(cc(c21)N(=O)=O)N(=O)=O,c1ccc(cc1)C#CC(C#Cc1ccccc1)=C(C#Cc1ccccc1)C#Cc1ccccc1,solvate,4,HAYCUF
N#CC(C#N)=C(C#N)C#N,Cc1c(C)c(C)c2c(c1C)C1(C)OOC2(C)C(=C1C)C,cocrystal,2,HAYJIA
c1cc(ccn1)c1ccncc1,Oc1ccc(C=O)c(O)c1,cocrystal,2,HAYLAY
Oc1ccc(C=O)c(O)c1O,c1cc(ccn1)c1ccncc1,hydrate,3,HAYLEC
c1cc(ccn1)c1ccncc1,Oc1ccc(C=Nc2ccc(I)cc2)c(O)c1,cocrystal,2,HAYLIG
c1cc(ccn1)c1ccncc1,Oc1ccc(C=Nc2ccc(I)cc2)c(O)c1O,cocrystal,2,HAYLOM
Cl,CN(C)CCCNC(=O)C1=CC(=CN1C)NC(=O)C1=NC(=CN1C)N(=O)=O,solvate,4,HAYPUT
Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,c1cc2ccc3cccc4ccc(c1)c2c34,cocrystal,2,HAYYOW
OC(=O)c1ccc(C(=O)[O])c(c1)N(=O)=O,N1C=[NH]c2ccccc12,salt,1,HAYZAJ
[OH3],O=S(=O)([O])c1cccc2c1cccc2S(=O)(=O)[O],solvate,4,HAYZEN
CC(C)C[NH2]CC(C)C,[S]SSSSS[S],salt,1,HAZCAM
Cc1ccc(C)cc1,COc1c(Br)c(CCC(O)=O)c(c2ccc3N(C)C=C(C(=O)C(C)C)c3c2)c(OC)c1OC,cocrystal,2,HAZCES
OC1=C([O])C(=O)C1=O,[nH]1ccc(cc1)c1ccncc1,salt,1,HAZFAP
[S]1C2=C(OCCO2)SC1=C1SC2=C(OCCO2)S1,FC(F)(F)S(=O)(=O)[O],salt,1,HAZGUK
CC1(C)C2CCC1(CS(O)(=O)=O)C(=O)C2,Fc1ccc(cc1)C1CNC(=O)C21CCNCC2,cocrystal,2,HAZGUL
N1C=[NH]C=C1,OC(C(O)C(=O)[O])C(O)=O,salt,1,HAZHEV
C[NH2]CCO,Clc1cc(ccc1C(=O)[O])N(=O)=O,salt,1,HAZMAA
C#Cc1ccc(cc1)C12CC3(CC(C1)(CC(C2)(C3)c1ccc(cc1)C#C)c1ccc(cc1)C#C)c1ccc(cc1)C#C,c1ccccc1,cocrystal,2,HAZQOO
[NH3]c1c(cccc1c1ccc(OC)cc1)c1ccc(OC)cc1,O=[Cl](=O)(=O)[O],salt,1,HAZWIR
C1CCN(CC1)C1=CC2=NC3(CCCCC3)N=C2C=C1N1CCCCC1,C1CCC2(CC1)Nc1ccccc1N2,cocrystal,2,HBIPSH
Brc1cc(Br)c(Br)cc1Br,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,cocrystal,2,HBTBBZ
OP(O)(=O)[O],Cc1[nH]cc(C[N]2=CSC(=C2C)CCOP(O)(=O)[O])c(N)n1,hydrate,3,HCCOXE
OC(C(=O)[O])C(O)(CC(=O)[O])C(O)=O,[NH3]CC[NH3],hydrate,3,HCITEN10
Cl[I]Cl,CCCCCCCCCCCCCCCC[N](C)(C)C,salt,1,HDCMAI
I[I]I,C[N]1c2ccccc2N(C)c2ccccc12,salt,1,HDMPZI
O=[Cl](=O)(=O)[O],CC1=CC(=[NH]CCN1)C,salt,1,HDMZPC
[NH3]N,OC(=O)C(=O)[O],salt,1,HDRZHO
OCCNC1=C(c2ccccc2S(=O)[O])S(=O)(=O)c2ccccc12,[NH3]CCO,salt,1,HEASLF10
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,cocrystal,2,HEBDUP
Nc1ccc(cc1)C(O)=O,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,cocrystal,2,HEBFAX
CN1C(=O)N(C)C2=C(NC=N2)C1=O,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,cocrystal,2,HEBFEB
CN1C(=O)N(C)C2=C(NC=N2)C1=O,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,solvate,4,HEBFIF
NC(N)=O,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,cocrystal,2,HEBFOL
COc1ccc(cc1)C1(O)c2ccccc2Oc2ccccc12,Nc1ccc(N)cc1,cocrystal,2,HEBHOM
COc1cccc(c1)C1(O)c2ccccc2Oc2ccccc12,Nc1ccccc1,cocrystal,2,HEBHUS
[NH3]c1cccc(O)c1,Cc1ccc(C)c(c1)S(=O)(=O)[O],salt,1,HEBQUC
COc1ccc(cc1)S(=O)(=O)[O],CN(C)c1ccc(C=Cc2cc[n](C)cc2)cc1,salt,1,HEBREM
Brc1ccccc1,CCOc1cc(ccc1OC)C(CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,cocrystal,2,HEBSIU
Fc1c(F)c(F)c(F)c(F)c1F,CCOc1cc(ccc1OC)C(CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,cocrystal,2,HEBSUG
Ic1ccccc1,CCOc1cc(ccc1OC)C(CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,cocrystal,2,HEBTAN
CCOc1cc(ccc1OC)C(CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,Cc1cc(C)cc(C)c1,cocrystal,2,HEBTER
Cc1ccc(C)cc1,CCOc1cc(ccc1OC)C(CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,cocrystal,2,HEBVAP
F[P](F)(F)(F)(F)F,C1COCCOCc2ccc(cc2)c2cc[n](Cc3ccc(C[n]4ccc(cc4)c4ccc(COCCO1)cc4)cc3)cc2,hydrate,3,HEBYET
[NH2]=P(c1ccccc1)(c1ccccc1)c1ccccc1,[N]=[N]=[N],salt,1,HECCOH
OC(C(O)C(=O)[O])C(O)=O,N1C=[NH]c2ccccc12,hydrate,3,HECFIE
Cc1ccncc1,Nc1ccc(cc1)C(O)=O,cocrystal,2,HECMEK
C[NH]=C(N)N,O=S(=O)([O])c1ccc(Oc2ccc(cc2)S(=O)(=O)[O])cc1,solvate,4,HECNIQ
O=N(=O)C1=CNN=C1,CC1=NNC(=N1)N,cocrystal,2,HECREM
O=C([O])CCCCN1C(=O)NC(=O)[N]C1=O,[NH3]CCc1c(N)[nH]c(N)nc1N,hydrate,3,HECRIQ
OC(=O)c1ccccc1,C1N2CN3CN1CN(C2)C3,cocrystal,2,HECROZ
S=C1NC(=S)[N]C(=S)N1,N(C(Nc1ccccc1)=[NH]c1ccccc1)c1ccccc1,salt,1,HEDCOM
c1cc(ccn1)c1ccncc1,CC(NC(C)=O)C(O)=O,cocrystal,2,HEDPIT
Oc1cccc(O)c1O,NC(=O)c1cnccn1,cocrystal,2,HEDRAL
Oc1cccc(O)c1O,NC(=O)c1ccncc1,cocrystal,2,HEDREP
Oc1cccc(O)c1O,NC(=O)c1ccncc1,cocrystal,2,HEDRIT
Oc1cccc(O)c1O,NC(=O)c1cccnc1,cocrystal,2,HEDROZ
Oc1cccc(O)c1O,c1ccc2ncccc2c1,cocrystal,2,HEDRUF
Oc1cccc(O)c1O,c1ccc2ncccc2c1,cocrystal,2,HEDSAM
O=C1Nc2ccccc2C=C1,Oc1cccc(O)c1O,cocrystal,2,HEDSEQ
F[P](F)(F)(F)(F)F,C([N]1=CN(C=C1)c1cccc(n1)N1C=C[N](=C1)Cc1ccccc1)c1ccccc1,salt,1,HEDVES
CC(=O)[O],Oc1ccccc1C[NH]=C1Nc2ccccc2N1,salt,1,HEDVIX
O=N(=O)[O],Oc1ccccc1C[NH]=C1Nc2ccccc2N1,salt,1,HEDVUJ
O=C([O])c1cc(cc(c1)N(=O)=O)N(=O)=O,Oc1ccccc1C[NH]=C1Nc2ccccc2N1,solvate,4,HEDWAQ
Oc1ccc2ccccc2c1C[NH]=C1Nc2ccccc2N1,CC(=O)[O],solvate,4,HEDWEU
Oc1ccc2ccccc2c1C[NH]=C1Nc2ccccc2N1,O=C([O])c1cc(cc(c1)N(=O)=O)N(=O)=O,salt,1,HEDWIY
Oc1ccc2ccccc2c1C[NH]=C1Nc2ccccc2N1,OS(=O)(=O)[O],hydrate,3,HEDWOE
OP(O)(=O)[O],Oc1ccccc1C[NH]=C1Nc2ccccc2N1,solvate,4,HEDWUK
COC(=O)c1ccc(O)cc1,NC(=O)N1c2ccccc2C=Cc2ccccc12,cocrystal,2,HEDYAU
COc1ccc(O)c(c1)C(C)(C)C,NC(=O)N1c2ccccc2C=Cc2ccccc12,cocrystal,2,HEDYIC
COc1cc2[nH]ccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,CS(=O)(=O)[O],salt,1,HEFFEH
COc1cc2[nH]ccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,CS(=O)(=O)[O],hydrate,3,HEFFIL
Cc1cc(O)cc(O)c1,c1cncc(c1)C=NN=Cc1cccnc1,cocrystal,2,HEFLUD
CC(C)(C)OCc1cccc(COC(C)(C)C)c1P(=[NH2])(c1ccccc1)c1ccccc1,[N]=[N]=[N],salt,1,HEFMAI
Cc1ccc(cc1)S(=O)(=O)[O],COc1ccc(CSc2ccccc2N2C=N[N](=C2)C)cc1,salt,1,HEFPOZ
Oc1c(F)c(F)c(F)c(F)c1F,O=C(Oc1cc(OC(=O)c2ccccc2)cc(OC(=O)c2ccccc2)c1)c1ccccc1,cocrystal,2,HEFQUH
N1C=[NH]C=C1,Oc1ccc(c(O)c1)C(=O)[O],salt,1,HEFTUI
[NH3]CCOCCOCC[NH3],ClC(Cl)(Cl)C(=O)[O],salt,1,HEFVIY
Brc1ccc(CC(=O)[O])cc1,CC(C)(C)OC(=O)C1[NH2]CC2CCCC12,salt,1,HEGCUT
c1ccc(cc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O])N=C1C=CC(C=C1)=NS(=O)(=O)[O],salt,1,HEGDEE
[nH]1ccc(cc1)c1cc(nc(c1)c1[nH]cccc1)c1[nH]cccc1,O=C([O])c1cc(cc(c1)C(=O)[O])C(=O)[O],hydrate,3,HEGFOQ
c1ccc(nc1)c1ccccn1,OC(=O)CCN1C(=O)c2ccccc2C1=O,cocrystal,2,HEGHEJ
O=C([O])c1ccccn1,COc1cc(Cc2c[nH]c(N)nc2N)cc(OC)c1OC,salt,1,HEGHIL
O=C([O])c1ccccn1,Cc1[nH]c(N)nc(C)c1,hydrate,3,HEGHOR
OC(=O)C(=O)[O],CC(C)CN1C=C[N](=C1)CC(C)C,salt,1,HEGLOX
CC(C)CN1C=C[N](=C1)CC(C)C,OC(=O)[O],salt,1,HEGLUD
[NH3]C(C(c1ccccc1)c1ccccc1)C(=O)NC(C(c1ccccc1)c1ccccc1)C(O)=O,FC(F)(F)C(=O)[O],hydrate,3,HEGNOA
OC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(=O)[O],Nc1cc[nH]cc1,salt,1,HEGWIZ
c1cc(ccn1)C=NN=Cc1ccncc1,Oc1cccc(O)c1,cocrystal,2,HEGZIG
Cc1cc(O)cc(O)c1,c1cc(ccn1)C=NN=Cc1ccncc1,cocrystal,2,HEGZOM
Oc1cccc(O)c1,c1cncc(c1)C=NN=Cc1cccnc1,cocrystal,2,HEGZUS
CC(NC(=O)c1cc(O)cc(n1)C(=O)NC(C)c1ccc2ccccc2c1)c1ccc2ccccc2c1,N#Cc1cc(C#N)c(cc1C#N)C#N,solvate,4,HEHFAF
[NH3]CC#N,O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,salt,1,HEHJUB
Cc1cccc(C)c1,OC(=O)c1ccc2ccccc2c1c1c(ccc2ccccc12)C(O)=O,cocrystal,2,HEHMEM
Cc1ccc(C)cc1,OC(=O)c1ccc2ccccc2c1c1c(ccc2ccccc12)C(O)=O,cocrystal,2,HEHMIQ
OC(=O)c1cc(cc(c1)C(=O)[O])C(O)=O,Nc1[nH]c(N)nc(N)n1,salt,1,HEJBIL
C=C[c]1ccccc1C=C,N#CC(C#N)=C1C2=NSN=C2C(C2=NSN=C12)=[C](C#N)C#N,salt,1,HEJHAF
C=C[c]1cccc(C=C)c1,N#CC(C#N)=C1C2=NSN=C2C(C2=NSN=C12)=[C](C#N)C#N,salt,1,HEJHOT
Brc1ccc(cc1)C(=O)[O],CN(C)C(=[NH2])N(C)C,salt,1,HEJJOZ
c1ccc(cc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1,ClI(Cl)([Cl])c1ccccc1,salt,1,HEJNOZ
CCC1NC(=O)c2cccc(CNC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CCCNC(N)=[NH2])N(C)C1=O)c2,CS(=O)(=O)[O],hydrate,3,HEJRAP
F[P](F)(F)(F)(F)F,Brc1ccc(cc1)[N]1(c2ccc(Br)cc2)c2ccccc2c2ccccc12,salt,1,HEKCIN
CC(=O)[O],Cc1ncc(C[N]2=CSC(=C2C)CCO)c(N)n1,salt,1,HEKNIU
COc1cc(Cc2c[nH]c(N)nc2N)cc(OC)c1OC,COC1=NSN=C1[N]S(=O)(=O)c1ccc(N)cc1,salt,1,HEKRUK
NC1=[NH]C=NN1,O=C([O])c1cccc(c1)N(=O)=O,salt,1,HEKSAR
[NH2]1CCCCC1,CCN(CC)c1ccc(cc1)C1=CC=C(O1)C=C(C#N)C(=O)[O],hydrate,3,HEKXOO
CCCCCCCCCC[N]12CCN(CC1)CC2,F[P](F)(F)(F)(F)F,salt,1,HEKYUT
C1CN2CCN1CC2,II,cocrystal,2,HEKZEE
C1CN2CCN1CC2,II,solvate,4,HEKZII
II,C1CN2CCN1CC2,cocrystal,2,HEKZOO
Cc1ccc(cc1)S(=O)(=O)[O],COc1ccc2C(=[NH]CC(CNC(=O)C3=COC=C3)N(C)c2c1)c1ccc(Cl)cc1Cl,salt,1,HELBAB
I[I]I,CN(C)C=CC=C(I)C=CC=[N](C)C,salt,1,HELDOR
[NH2](C1CCCCC1)C1CCCCC1,CCOC(=O)C1(CC1C(F)F)C(=O)[O],salt,1,HELFAJ
IC1=CSC(S1)=C1SC2=C(SCCS2)S1,FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,cocrystal,2,HELGUC
FC1=CC(C(=CC1=C(C#N)C#N)F)=C(C#N)C#N,IC1=CSC(S1)=C1SC2=C(SCCS2)S1,cocrystal,2,HELHAJ
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,IC1=CSC(S1)=C1SC2=C(SCCS2)S1,cocrystal,2,HELHEN
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,IC1=CSC(S1)=C1SC2=C(SCCS2)S1,cocrystal,2,HELHIR
Cc1ccc(cc1)S(=O)(=O)[O],N[NH]=C(N)N,salt,1,HELHUD
Cc1ccc(cc1)S(=O)(=O)[O],NNC(N)=[NH]N,salt,1,HELJAL
NNC(N)=[NH2],O=N(=O)c1cccc(c1)S(=O)(=O)[O],salt,1,HELJIT
O=N(=O)c1cccc(c1)S(=O)(=O)[O],NNC(N)=[NH]N,salt,1,HELJOZ
NC(N)=[NH2],O=C1c2cccc(c2C(=O)c2cccc(c12)S(=O)(=O)[O])S(=O)(=O)[O],hydrate,3,HELJUF
N[NH]=C(N)N,O=C1c2cccc(c2C(=O)c2cccc(c12)S(=O)(=O)[O])S(=O)(=O)[O],salt,1,HELKAM
NNC(=[NH2])NN,O=C1c2cccc(c2C(=O)c2cccc(c12)S(=O)(=O)[O])S(=O)(=O)[O],salt,1,HELKEQ
Cc1cc(C)c(N2CC[N](=C2Cl)c2c(C)cc(C)cc2C)c(C)c1,OS(=O)(=O)[O],salt,1,HELSIE
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OC,OC(=O)CCCCCCC(O)=O,cocrystal,2,HELXII
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OC,OC(=O)CCCCCCCCCCC(O)=O,cocrystal,2,HELXOO
Cc1ccccc1,O=S1(=O)c2ccccc2N2c3ccccc3C34c5ccccc5c5ccccc5C3(c3ccccc3c3ccccc43)c3cccc1c23,cocrystal,2,HEMDIP
CC(=O)N1C=CN(C=C1)C(C)=O,NC(N)=S,cocrystal,2,HEMDOV
Br[Br]Br,CC(C)c1cccc(C(C)C)c1N1C(=C(C)[N](=C1SBr)c1c(cccc1C(C)C)C(C)C)C,salt,1,HEMDOW
CC(=O)N1C=CN(C(C)=O)C(=C1C)C,NC(N)=S,cocrystal,2,HEMDUB
CC(=O)N1C=C(C)N(C=C1C)C(C)=O,NC(N)=S,cocrystal,2,HEMFAJ
CC1(O)[n]2ccccc2c2ccccc12,FC(F)(F)S(=O)(=O)[O],salt,1,HEMHAM
C[NH](C)[PH]123Oc4c5Cc6cccc(Cc7cccc(Cc8cccc(Cc4ccc5)c8O1)c7O2)c6O3,c1ccccc1,cocrystal,2,HEMHUC
O=S(=O)([O])CCS(=O)(=O)[O],[nH]1ccccc1c1ccc(cc1)c1[nH]cccc1,salt,1,HEMRIE
O=S(=O)([O])CCS(=O)(=O)[O],[nH]1ccc(cc1)c1ccc(cc1)c1cc[nH]cc1,salt,1,HEMROK
O=S(=O)([O])CCS(=O)(=O)[O],[nH]1cccc(c1)c1ccc(cc1)c1c[nH]ccc1,salt,1,HEMRUQ
CC[NH](CC)CC,COc1cc(ccc1O)C(C1=C(O)c2ccccc2OC1=O)C1=C([O])c2ccccc2OC1=O,salt,1,HENCIP
Cc1ccc(cc1)S(=O)(=O)[O],[NH2]1CCCCCCC1,salt,1,HEPAMC
N#Cc1cc(C#N)c(cc1C#N)C#N,C(CCCN1c2ccccc2c2ccccc12)CCN1c2ccccc2c2ccccc12,cocrystal,2,HEPFIV
Cc1cc(C)c(C)cc1C,CC1=C(C)C(=O)C(=C(C)C1=O)C,cocrystal,2,HEPKES
COC(=O)C1=C(C)NC2=C(C1c1cccc(Cl)c1)C(=O)NC(=S)N2,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,cocrystal,2,HEPMIY
CN1N(C(=O)C=C1C)c1ccccc1,OC(=O)c1ccccc1Cl,cocrystal,2,HEPQIG
OC(=O)c1ccc(cc1)C(=O)[O],N1C=[NH]C=C1,salt,1,HEPSAZ
CC1(C)C(CCC1(C)C(O)=O)C(=O)[O],CC1[NH2]CC(C)N(CC=C)C1,salt,1,HEPXOP
O=C([O])c1ccccc1,N1C=[NH]C=C1,salt,1,HEPXUW
NC(N)=[NH2],COc1ccc2OC3(C)CCC(C(C)COS(=O)(=O)[O])C3=Cc2c1,salt,1,HEQJEW
OC(=O)C[NH](CC[NH](CC(O)=O)CC(O)=O)CC(O)=O,O=S(=O)([O])c1ccc2ccccc2c1,salt,1,HEQKIB
IC1=CSC(S1)=C1SC2=C(OCCO2)S1,F[P](F)(F)(F)(F)F,salt,1,HEQLEX
Oc1cc(O)c(c(O)c1)C(=O)[O],NC(N)=[NH2],hydrate,3,HEQNEA
Cl[P](Cl)(Cl)(Cl)(Cl)Cl,CN1CC[N]23CCN(C)P12(Cl)N(C)CC3,salt,1,HEQVII
OC(=O)[O],NC(=[NH2])NC(N)=O,salt,1,HEQWOR
Cc1cc(C[P](=O)(=O)c2ccccc2)c(O)c(c1)C(C)(C)C,C[NH2]Cc1cc(C)cc(c1O)C(C)(C)C,salt,1,HEQYEH
C(Sc1ccncc1)c1cc2ccccc2cc1CSc1ccncc1,OC(=O)C=CC(O)=O,cocrystal,2,HEQZOT
O=N(=O)C1=NNC=N1,C1COCCOCCOCCOCCOCCO1,cocrystal,2,HERGOE
CS(=O)(=O)[O],C[NH]1CC(CC2C1CC1=CNc3cccc2c13)C(=O)NC1(C)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,hydrate,3,HERGOM
O=N(=O)C1=NNC2=C1NN=C2N(=O)=O,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,HERGUK
[O][n]1cc[n]([O])cc1,O=N(=O)C1=NNC2=C1NN=C2N(=O)=O,cocrystal,2,HERHAR
O=N(=O)N1CCN(CC1)N(=O)=O,O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O,cocrystal,2,HERHEV
O=N(=O)C1=NNC=N1,O=N(=O)C1=NNC2=C1NN=C2N(=O)=O,cocrystal,2,HERJAT
O=N(=O)c1cccnc1,O=N(=O)C1=NNC2=C1NN=C2N(=O)=O,cocrystal,2,HERJEX
O=C1NN=C(N1)N(=O)=O,[O][n]1cc[n]([O])cc1,cocrystal,2,HERJUN
CC1=C(Nc2ccccc12)C(C1=C(C)c2ccccc2N1)C1=C(C)c2ccccc2N1,CCP(=O)(CC)CC,cocrystal,2,HERQON
CC(C)[N](=CN(P(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2)c1ccccc1)C(C)C,FC(F)(F)S(=O)(=O)[O],salt,1,HERWUZ
FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,CCCCCCCCCCc1ccc2c(SC3=C2Sc2cc(ccc32)c2ccccc2C)c1,cocrystal,2,HESHEW
CCCCCCCCCCc1ccc2c(SC3=C2Sc2cc(ccc32)c2ccccc2C)c1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,cocrystal,2,HESHIA
FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,CCCCCCCCCCCCc1ccc2c(SC3=C2Sc2cc(ccc32)C#Cc2ccccc2)c1,cocrystal,2,HESHOG
FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,CCCCCCCCCCCCc1ccc2c(SC3=C2Sc2cc(ccc32)c2ccccc2)c1,cocrystal,2,HESHUM
O=C([O])C=CC(=O)[O],C[NH2]Cc1ccc(cc1)C1=C2CCNC(=O)c3cc(F)cc(N1)c23,hydrate,3,HESKUP
C[NH2]Cc1ccc(cc1)C1=C2CCNC(=O)c3cc(F)cc(N1)c23,OC(=O)CCCCCC(=O)[O],salt,1,HESLAW
OC(=O)CCCCC(=O)[O],C[NH2]Cc1ccc(cc1)C1=C2CCNC(=O)c3cc(F)cc(N1)c23,salt,1,HESLEA
Clc1nc(Cl)nc(Cl)n1,S(Sc1ccccn1)c1ccccn1,cocrystal,2,HESPED
